uid,data
1535702092090,"{""uid"":1535702092090,""townSize"":""none"",""score"":15008,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535715415807,"{""uid"":1535715415807,""townSize"":""none"",""score"":13765,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708888794,"{""uid"":1535708888794,""townSize"":""Nad 50 000 obyvatel"",""score"":16030,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702497582,"{""uid"":1535702497582,""townSize"":""none"",""score"":16196,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704019873,"{""uid"":1535704019873,""townSize"":""none"",""score"":14506,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535706627484,"{""uid"":1535706627484,""townSize"":""none"",""score"":15218,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702761758,"{""uid"":1535702761758,""townSize"":""none"",""score"":14585,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535709854133,"{""uid"":1535709854133,""townSize"":""Nad 50 000 obyvatel"",""score"":15527,""evilness"":false,""gender"":""Muž"",""age"":""Do 18 let""}"
1535709120304,"{""uid"":1535709120304,""townSize"":""Nad 50 000 obyvatel"",""score"":16015,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535713681971,"{""uid"":1535713681971,""townSize"":""Pod 5 000 obyvatel"",""score"":15224,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535707977216,"{""uid"":1535707977216,""townSize"":""none"",""score"":15847,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712428423,"{""uid"":1535712428423,""townSize"":""Nad 50 000 obyvatel"",""score"":15982,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535703176111,"{""uid"":1535703176111,""townSize"":""none"",""score"":15045,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699495506,"{""uid"":1535699495506,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708574004,"{""uid"":1535708574004,""townSize"":""5 000–50 000 obyvatel"",""score"":14872,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535710627512,"{""uid"":1535710627512,""townSize"":""Nad 50 000 obyvatel"",""score"":15175,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535701548279,"{""uid"":1535701548279,""townSize"":""none"",""score"":15649,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702437992,"{""uid"":1535702437992,""townSize"":""none"",""score"":15898,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535701629469,"{""uid"":1535701629469,""townSize"":""none"",""score"":16066,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699730665,"{""uid"":1535699730665,""townSize"":""none"",""score"":15527,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535712592317,"{""uid"":1535712592317,""townSize"":""Nad 50 000 obyvatel"",""score"":15780,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714214306,"{""uid"":1535714214306,""townSize"":""5 000–50 000 obyvatel"",""score"":15572,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535710153613,"{""uid"":1535710153613,""townSize"":""5 000–50 000 obyvatel"",""score"":15666,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535705056309,"{""uid"":1535705056309,""townSize"":""none"",""score"":15815,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704885954,"{""uid"":1535704885954,""townSize"":""none"",""score"":15315,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535706648786,"{""uid"":1535706648786,""townSize"":""none"",""score"":14447,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535703943172,"{""uid"":1535703943172,""townSize"":""none"",""score"":15855,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709009599,"{""uid"":1535709009599,""townSize"":""Nad 50 000 obyvatel"",""score"":16050,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704331352,"{""uid"":1535704331352,""townSize"":""none"",""score"":15150,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700905384,"{""uid"":1535700905384,""townSize"":""none"",""score"":15428,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535710821466,"{""uid"":1535710821466,""townSize"":""Nad 50 000 obyvatel"",""score"":16198,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535703645966,"{""uid"":1535703645966,""townSize"":""none"",""score"":15678,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535698670322,"{""uid"":1535698670322,""townSize"":""none"",""score"":16018,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711053281,"{""uid"":1535711053281,""townSize"":""Nad 50 000 obyvatel"",""score"":16196,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711595118,"{""uid"":1535711595118,""townSize"":""Nad 50 000 obyvatel"",""score"":15816,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711443052,"{""uid"":1535711443052,""townSize"":""Pod 5 000 obyvatel"",""score"":15382,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535709665254,"{""uid"":1535709665254,""townSize"":""Nad 50 000 obyvatel"",""score"":15808,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714173050,"{""uid"":1535714173050,""townSize"":""Nad 50 000 obyvatel"",""score"":15353,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702537340,"{""uid"":1535702537340,""townSize"":""none"",""score"":14953,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535703038186,"{""uid"":1535703038186,""townSize"":""none"",""score"":15654,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712530120,"{""uid"":1535712530120,""townSize"":""Nad 50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710652179,"{""uid"":1535710652179,""townSize"":""Pod 5 000 obyvatel"",""score"":15770,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535704492245,"{""uid"":1535704492245,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535712479566,"{""uid"":1535712479566,""townSize"":""Nad 50 000 obyvatel"",""score"":14487,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535706318876,"{""uid"":1535706318876,""townSize"":""5 000–50 000 obyvatel"",""score"":16152,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710991017,"{""uid"":1535710991017,""townSize"":""Nad 50 000 obyvatel"",""score"":15891,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535699624703,"{""uid"":1535699624703,""townSize"":""none"",""score"":16014,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702941826,"{""uid"":1535702941826,""townSize"":""none"",""score"":16010,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535715700358,"{""uid"":1535715700358,""townSize"":""Nad 50 000 obyvatel"",""score"":16231,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535703447477,"{""uid"":1535703447477,""townSize"":""none"",""score"":16220,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708324342,"{""uid"":1535708324342,""townSize"":""Nad 50 000 obyvatel"",""score"":15753,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711332534,"{""uid"":1535711332534,""townSize"":""Nad 50 000 obyvatel"",""score"":15552,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535715001264,"{""uid"":1535715001264,""townSize"":""none"",""score"":16063,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535704915475,"{""uid"":1535704915475,""townSize"":""none"",""score"":15091,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535713646078,"{""uid"":1535713646078,""townSize"":""Nad 50 000 obyvatel"",""score"":15895,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700447324,"{""uid"":1535700447324,""townSize"":""none"",""score"":15828,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699655274,"{""uid"":1535699655274,""townSize"":""none"",""score"":15797,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535701391686,"{""uid"":1535701391686,""townSize"":""none"",""score"":15887,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701656874,"{""uid"":1535701656874,""townSize"":""none"",""score"":15709,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535715058894,"{""uid"":1535715058894,""townSize"":""Pod 5 000 obyvatel"",""score"":14651,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535708131969,"{""uid"":1535708131969,""townSize"":""5 000–50 000 obyvatel"",""score"":15848,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535700212958,"{""uid"":1535700212958,""townSize"":""none"",""score"":15888,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535706261245,"{""uid"":1535706261245,""townSize"":""5 000–50 000 obyvatel"",""score"":15592,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535712121245,"{""uid"":1535712121245,""townSize"":""Nad 50 000 obyvatel"",""score"":16241,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703336425,"{""uid"":1535703336425,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714088246,"{""uid"":1535714088246,""townSize"":""Nad 50 000 obyvatel"",""score"":16040,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713685036,"{""uid"":1535713685036,""townSize"":""Nad 50 000 obyvatel"",""score"":15825,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714946094,"{""uid"":1535714946094,""townSize"":""Nad 50 000 obyvatel"",""score"":16052,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535697352416,"{""uid"":1535697352416,""townSize"":""none"",""score"":15128,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535704215074,"{""uid"":1535704215074,""townSize"":""none"",""score"":15255,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535707097947,"{""uid"":1535707097947,""townSize"":""5 000–50 000 obyvatel"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706405574,"{""uid"":1535706405574,""townSize"":""Nad 50 000 obyvatel"",""score"":14885,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708722286,"{""uid"":1535708722286,""townSize"":""Nad 50 000 obyvatel"",""score"":15845,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535636331585,"{""uid"":1535636331585,""townSize"":""none"",""score"":15339,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535712869869,"{""uid"":1535712869869,""townSize"":""Nad 50 000 obyvatel"",""score"":16268,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706668673,"{""uid"":1535706668673,""townSize"":""Pod 5 000 obyvatel"",""score"":15458,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535709331339,"{""uid"":1535709331339,""townSize"":""5 000–50 000 obyvatel"",""score"":15576,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708599294,"{""uid"":1535708599294,""townSize"":""none"",""score"":15808,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535701158854,"{""uid"":1535701158854,""townSize"":""none"",""score"":15614,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535701446979,"{""uid"":1535701446979,""townSize"":""none"",""score"":15820,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704074892,"{""uid"":1535704074892,""townSize"":""none"",""score"":15561,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535707387277,"{""uid"":1535707387277,""townSize"":""Nad 50 000 obyvatel"",""score"":15398,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707658948,"{""uid"":1535707658948,""townSize"":""Nad 50 000 obyvatel"",""score"":15938,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714835194,"{""uid"":1535714835194,""townSize"":""5 000–50 000 obyvatel"",""score"":15317,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714434246,"{""uid"":1535714434246,""townSize"":""Nad 50 000 obyvatel"",""score"":16229,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699664438,"{""uid"":1535699664438,""townSize"":""none"",""score"":15314,""evilness"":false,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535711620897,"{""uid"":1535711620897,""townSize"":""Nad 50 000 obyvatel"",""score"":15010,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704346608,"{""uid"":1535704346608,""townSize"":""none"",""score"":15468,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535709482982,"{""uid"":1535709482982,""townSize"":""Nad 50 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535703660218,"{""uid"":1535703660218,""townSize"":""none"",""score"":15993,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535705270001,"{""uid"":1535705270001,""townSize"":""Nad 50 000 obyvatel"",""score"":15508,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708693810,"{""uid"":1535708693810,""townSize"":""5 000–50 000 obyvatel"",""score"":15771,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535708208890,"{""uid"":1535708208890,""townSize"":""Nad 50 000 obyvatel"",""score"":15561,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703100233,"{""uid"":1535703100233,""townSize"":""none"",""score"":15374,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713231090,"{""uid"":1535713231090,""townSize"":""Nad 50 000 obyvatel"",""score"":15889,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535708174170,"{""uid"":1535708174170,""townSize"":""Pod 5 000 obyvatel"",""score"":15205,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535707141654,"{""uid"":1535707141654,""townSize"":""Nad 50 000 obyvatel"",""score"":14917,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535713863081,"{""uid"":1535713863081,""townSize"":""Pod 5 000 obyvatel"",""score"":15271,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535696348456,"{""uid"":1535696348456,""townSize"":""none"",""score"":15634,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710547617,"{""uid"":1535710547617,""townSize"":""none"",""score"":15739,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535703007465,"{""uid"":1535703007465,""townSize"":""none"",""score"":15531,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535704368398,"{""uid"":1535704368398,""townSize"":""none"",""score"":16223,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710761326,"{""uid"":1535710761326,""townSize"":""Nad 50 000 obyvatel"",""score"":15856,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535714095337,"{""uid"":1535714095337,""townSize"":""Nad 50 000 obyvatel"",""score"":16047,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706909316,"{""uid"":1535706909316,""townSize"":""Nad 50 000 obyvatel"",""score"":14866,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703563870,"{""uid"":1535703563870,""townSize"":""none"",""score"":16020,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535709230598,"{""uid"":1535709230598,""townSize"":""Nad 50 000 obyvatel"",""score"":14799,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535712858867,"{""uid"":1535712858867,""townSize"":""Nad 50 000 obyvatel"",""score"":15752,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708154895,"{""uid"":1535708154895,""townSize"":""Nad 50 000 obyvatel"",""score"":15894,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715210792,"{""uid"":1535715210792,""townSize"":""Nad 50 000 obyvatel"",""score"":16261,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535707262883,"{""uid"":1535707262883,""townSize"":""Nad 50 000 obyvatel"",""score"":15761,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535697267821,"{""uid"":1535697267821,""townSize"":""none"",""score"":15806,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535706442889,"{""uid"":1535706442889,""townSize"":""Pod 5 000 obyvatel"",""score"":15322,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535696550072,"{""uid"":1535696550072,""townSize"":""none"",""score"":14710,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535712457730,"{""uid"":1535712457730,""townSize"":""Pod 5 000 obyvatel"",""score"":15614,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535713259594,"{""uid"":1535713259594,""townSize"":""Pod 5 000 obyvatel"",""score"":13744,""evilness"":false,""gender"":""Muž"",""age"":""Do 18 let""}"
1535714925115,"{""uid"":1535714925115,""townSize"":""5 000–50 000 obyvatel"",""score"":15756,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535702560110,"{""uid"":1535702560110,""townSize"":""none"",""score"":15679,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707565907,"{""uid"":1535707565907,""townSize"":""Nad 50 000 obyvatel"",""score"":15847,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710057473,"{""uid"":1535710057473,""townSize"":""Nad 50 000 obyvatel"",""score"":14847,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
